,address,comment,id_res,id_user,latitude,longitude,name_res,rating,username,label
51804,"89 Trần Hưng Đạo,Phú Quốc, Phú Quốc","Về vị trí thì chỗ này nằm trên đường Trần Hưng Đạo, gần nhiều khách sạn, nhà nghỉ. Không gian quán khá ok, thức ăn cũng khá được. Nhưng điểm trừ là giá khá đắt đỏ và nhân viên phục vụ rất không chuyên nghiệp. Bữa mình và em mình đến đấy ăn, gọi hai phần spagetti. Sau một hồi suy nghĩ mình gọi 'chị' nhân viên đến, muốn hủy một phần và chị ấy bảo ""Mì LUỘC HẾT rồi em ơi"" :v Ăn xong phần đầu, tụi mình ngồi đợi phần mì thứ hai khoảng 45 phút. Mấy chị tỉnh lắm, ngồi nhìn mình như kiểu muốn đuổi vậy. Đợi lâu quá mình mới hỏi phần mì 2 đâu, a thì ra là mấy chị chỉ làm có một phần thôi (""LUỘC HẾT"" rồi đó nha ]]]).",41665,badgeho,10.206247,103.963056,Pepper's Pizza & Grill - Ẩm Thực Ý Đức,2.8,Huy Hieu,0
51824,"Làng chài Hàm Ninh ,Phú Quốc, Phú Quốc","Có lẽ quán nên chuyển từ kinh doanh hàng ăn sang quay Fast and furious thì hợp hơn. Cả nhà em vừa đến quán, nói trước là chọn món rồi đi 1 vòng lên ăn. Chị quán kêu Ok khi nào vào bàn thì mới làm đồ. Chọn dc mấy con ghẹ và ít sò dương thì trời nổi giông, nhà có em bé nên quay ra bảo thôi quán thông cảm cho cancel để đi vào bên trong ăn chứ ngồi sát biển bé sợ mưa gió. Thề là vừa cân mấy con ghẹ lên dc 5 phút ko hơn, thế mà chị quán bảo đang luộc ghẹ rồi. Ôi mẹ ơi hẳn là vớt lên vào nồi luôn khỏi rửa mới nhanh được thế. Rồi nói mẹ em cái j mà gọi cho đã mồm rồi không mua. Và nhà em đương nhiên là đã được thanh toán 780k cho 5 con ghẹ mang về ăn. Em người Hải Phòng, cũng biết kiểu buôn bán dã man vì Hải Phòng nhà em có Đồ Sơn nổi tiếng chặt chém nhưng thề là ko đến mức này. Kiểu A có gà kìa bắt ngay ko nó chạy. Em thì Hải Phòng ko lòng vòng nên cũng ba máu sáu cơn lên trả tiền ok trả nhưng vẫn phải chửi tốc mái luôn. Em cũng xin phép anh chủ quán luôn là em sẽ up bài lên, ai ăn được kiểu ""Nhanh lên bắt lấy nó"" thì vẫn sẽ tiếp tục ủng hộ nhà anh, còn như em thì em sẽ tạm biệt thề ko quay lại với cách bán hàng ko có tâm của anh chị. Chúc quán buôn may bán đắt vớ dc nhiều gà, chứ cái kiểu chộp giật của quán anh chị thì khó có phúc lắm.",41579,hoangphuonghp13,10.181104,104.049445,Sông Lê - Hải Sản Làng Bè,2.0,Phương Hoàng,0
51830,"Làng chài Hàm Ninh ,Phú Quốc, Phú Quốc","Quán nhớp nháp, hôi. Thức ăn bình thường, không có gì đặc sắc. Giá cả thì trên trời. Thường thì taxi hay chở bạn thẳng vào quán này chứ không chịu đi quán khác. Chắc là có ăn chia với chủ quán. Đừng bị lừa",41579,dongphuong.do,10.181104,104.049445,Sông Lê - Hải Sản Làng Bè,1.2,Phuong Do,0
51850,"126 Bạch Đằng, TT Dương Đông,Phú Quốc, Phú Quốc",Chiều 3-4pm ngày 11/7/2017. Mình tới quán đi bộ 1 mình đến thấy có vài khách ngồi 2-3 bàn. Mình vô ngồi chờ 15-20p tuyệt nhiên không có nhân viên lại hỏi cũng như thấy bóng dáng nhân viên ở đâu. Có thể nhân viên đi mua đồ nên khôg có ai ở quán? Mình đã ra về trong sự thiếu vắng nhân viên luôn..,220506,mainguyen2412.mn,10.216666,103.960895,Cung Cafe,3.2,Mai Nguyen ,0
51852,"4 Phan Đình Phùng, TT. Dương Đông,Phú Quốc, Phú Quốc","Lần đầu đến quán là đầu năm 2019. Đến tận hôm nay (28/02) mới ghé quá lần 2. Và lần 2 cũng là lần cuối cùng mình ghé quán, nói trước, mình là một khách hàng khó chiều, khó tính. :)
1. Miếng lót đệm đen, cũ và bẩn đến không thể bẩn hơn.
2. Nhân viên phục vụ thiếu chuyên nghiệp, khách mang giày trắng mà lúc order xong đi te te đạp lên giày khách. :)
3. Khách biết là than đã đủ nóng nên để thịt lên nướng, bạn nhân viên tài lanh tài lẹt đi lại cầm vỉ nướng, kéo quạt than xuống, than bay tứ tung, một mẩu than đỏ hỏn rơi lên đùi khách (mình mặc quần ngắn), theo phản xạ tự nhiên mình la đau, bạn nhân viên cũng không một lời xin lỗi hay nói gì, đi te te.
4. Phục vụ thiếu nước chấm, nhắc nhiều lần mới phục vụ.",748861,foodee_ih8a27mz,10.2175452,103.970466,Sky Garden BBQ,2.4,Yen Ho Huynh Kim,0
51871,"66 Đường 30 Tháng 4, TT. Dương Đông,Phú Quốc, Phú Quốc","Một lần vì Bún Cá Tư Nga đóng cửa nên tạt qua đây mua bịch bún đem về. Nói thật là lúc tính tiền khá bất ngờ-hơn 50k cho 1 phần bún 😱😱😱. Tưởng bún ngon thế nào, haiz về nhà ăn thì nó dở phải nói luôn ko đáng với giá tiền 1 chút nào. Mua xong lần đầu và bái bai luôn. Never comeback again!",130297,foodee_qnkeygz7,10.213642,103.963899,Dung Hà - Bún Mắm - 30 Tháng 4,2.6,Pham Alex,0
51899,"87 Đường 30 Tháng 4,Phú Quốc, Phú Quốc",Phụ vụ rất kì dù mình tới trước mà vẫn không được ăn. Nên mình bỏ đi,111412,nguyenthihuynhhuong1901,10.2146003,103.9672547999999,Út Lượm - Bún Kèn Phú Quốc,1.0,Huỳnh Hương Nguyễn Thị,0
51927,"343 Đường 30 Tháng 4, Khu Phố 1, Thị Trấn Dương Đông,Phú Quốc, Phú Quốc","Hai vợ chồng đang có chuyến du lịch ở PQ. Hôm nay tụi mình thấy trên các trang tourit gợi ý ăn hải sản ở đây. Kêu là phong phú món và ngon. Nhưng thật sự quá tệ.
Đầu tiên quán ở số 76A chứ không phải 343 nha. Tìm mỏi con mắt. Bực rồi. 
Vô quán thấy vắng chứ không đông như lời đồn. Nhân viên phục vụ rất nhiệt tình, kêu mình có hải sản tươi sống và dẫn đi lựa. Mình lựa 2 con ghẹ, lựa con to hết 500g. Khi mang ra là 1 con to, 1 nhỏ là thấy nghi rồi. 
Và, trong ghẹ có giòi, má ơi 😵. Họ đã đổi ghẹ của mình. Khi nói nv quán, tất nhiên ko nhận và kêu đó là trứng ghẹ mới ghê chứ. 
Dm, trứng ghẹ thì tụi bay ăn cho tao coi. 
Tụi nó đến bàn mình 4 thằng nên mình k chụp hình dc.",91879,khunglong_xanh211,10.213385,103.96493,Ốc 343 - 30 Tháng 4,1.0,Thùy Ngân Trần,0
51929,"343 Đường 30 Tháng 4, Khu Phố 1, Thị Trấn Dương Đông,Phú Quốc, Phú Quốc","- order món này đem ra món khác ép khách ăn 
- mõ gỏ cả tiếng vẫn chưa thấy đồ ăn mà khi đem ra còn sai order 
- đừng nghe những gì chú giữ xe nói 
- bàn vô sau thì phục vụ trước 
- phục vụ dùng miệng uống nước trà trong ca của khách trước khi đem ra",91879,foodee_23a1044b,10.213385,103.96493,Ốc 343 - 30 Tháng 4,1.8,foodee_23a1044b,0
51930,"343 Đường 30 Tháng 4, Khu Phố 1, Thị Trấn Dương Đông,Phú Quốc, Phú Quốc","Hôm nay mình đi 4 người đến quán và gọi: 
- 1 lẩu thái: nước dùng quá ít và topping quá ít so với giá 250k
- 1 cơm chiên hải sản: cơm khô
- 2 nhum nướng phô mai: mình tưởng nhum to lắm ai dè bưng ra nhỏ xíu
- 1 mực chiên giòn: không khác gì mực hấp
- 1 nghêu hấp thái: vì chờ quá lâu nên mình huỷ
- nửa kg sò dương nướng mỡ hành: Ban đầu phục vụ nói với mình 1 kg giá 250 v mà khi tính tiền quán lại charge mình với giá 300 
mình kêu anh phục vụ bàn lại thì ảnh nói là do chưa báo quầy nên quầy lấy giá nv. 
NÓI CHUNG, AI CÓ Ý ĐỊNH ĐẾN ĐÂY ĂN THÌ ĐỪNG BAOH GHÉ VÌ:
CHẤT LƯỢNG HẢI SẢN K TỐT
LÊN MÓN LÂU
NẾU K CHECK LẠI BILL CÓ THỂ BỊ LỪA!",91879,khanhvi1004,10.213385,103.96493,Ốc 343 - 30 Tháng 4,1.0,Vi Khanh,0
51931,"343 Đường 30 Tháng 4, Khu Phố 1, Thị Trấn Dương Đông,Phú Quốc, Phú Quốc","Quán chơi ăn chia với các hãng taxi, tài xế giới thiệu gạ khách vào quán ăn bình dân. Sau đó chở khách đến và ăn tiền hoa hồng từ quán.
Quán ăn tệ kinh khủng, giá thì cao ngất ngưỡng. Mình chỉ gọi 1 phần mực nướng và 1 phần ốc hương, đem ra dĩa bé tí, ốc cũng bé mà ngốn hết hơn 300k.
Thề không bao giờ quay lại.",91879,hugomatkieng,10.213385,103.96493,Ốc 343 - 30 Tháng 4,1.0,Khôi Bùi,0
51932,"343 Đường 30 Tháng 4, Khu Phố 1, Thị Trấn Dương Đông,Phú Quốc, Phú Quốc","Lang thang đi kiếm gì ăn, tình cờ đi ngang quán này thấy đông nên ghé vào. 
Nhân viên lại oder đồ ăn, xong mình mới kêu tiếp, kêu không ai lại, một hồi có một bạn tiếp thực, mình hỏi tôm moni là tôm gì, bạn kêu tự lại tủ coi không biết, tôm sú thì 800k 1kg. Bạn kêu muốn oder thì đợi bạn kêu nv lại, đợi 1 hồi k thấy ai, kêu cũng k ai lại. Có 1 anh hình như là quản lý lại hỏi mình oder chưa, mình kêu nãy giờ kêu nv kêu k ai lại, anh mới tỏ thái độ, mình thấy vậy kêu thôi huỷ bill tính tiền nước. Anh bỏ đi luôn. Đừng ai tới đây. Buôn bán vậy là thua rồi...",91879,ynd0717,10.213385,103.96493,Ốc 343 - 30 Tháng 4,1.6,Ngọc My,0
51933,"343 Đường 30 Tháng 4, Khu Phố 1, Thị Trấn Dương Đông,Phú Quốc, Phú Quốc","Gia đình mình đi vào dịp 30/4, nên cũng sẵn tinh thần là giá cả rất chát. Hỏi giá 1kg sò lông là 300k/kg (rất chát cho giá hải sản tại nguồn) vậy mà còn cân ăn gian, đưa lên 1 đĩa tầm 12 con sò. Nhà mình tưởng là đang nướng tiếp nên đợi. Đợi mãi k thấy đem lên tiếp mới hỏi phục vụ thì bảo là có 1đĩa. Nhà mình trưng hửng luôn. Bảo không đủ cứ nhất quyết bảo đủ, nhà mình kêu lấy cân ra cân. Cái phục vụ (nhìn giống con chủ quán) ra, đem cân ra xong bốc 12 con trong rổ to gấp 3-4 lần con làm cho nhà mình để cân. Cân đc hơn 1kg. Bên mình k chịu kêu đem vỏ 12 con đã làm cho nhà mình ra và cân thì chưa đc tới 500g. Lúc đó mới cươi xuề xoà bảo sai và đền cho gia đình mình lại. Ai dè đến lúc đem ra được 4 con sò to bằng con sò đã làm cho nhà mình bảo đền. 

Đến thua với quán này luôn. Cạch mặt 🙄🙄",91879,dollove601,10.213385,103.96493,Ốc 343 - 30 Tháng 4,1.8,Phương Trần ,0
51934,"343 Đường 30 Tháng 4, Khu Phố 1, Thị Trấn Dương Đông,Phú Quốc, Phú Quốc","Tệ từ chất lượng, dịch vụ và sạch sẽ
- Bàn ghế nhơ nhớp dính dầu
- Giá cả chặt chém
- Phục vụ như bố thiên hạ. Mang tô cháo nhum toàn gạo với nấm, hỏi nhum đâu thì vớt lên một cục màng đen đen như kiểu như cợn đun xương heo. Ức không lấy cháo nữa thì mặt sưng mày xỉa rồi vào tự cancel hết món ăn, ngồi đợi 30’ hỏi đồ ăn đâu thì bảo hết món rồi. 
>> Đi vì chủ quan không lên foody xem mà chỉ xem review trên các bài báo online. Chủ nhà hàng nên xem lại chất lượng dịch vụ trước khi đổ tiền cho cánh nhà báo kẻo một ngày hối không kịp.",91879,kyuvi_0909,10.213385,103.96493,Ốc 343 - 30 Tháng 4,1.0,Lương Thảo Vi,0
51937,"343 Đường 30 Tháng 4, Khu Phố 1, Thị Trấn Dương Đông,Phú Quốc, Phú Quốc","Thái độ phục vụ quá tệ
Vào quán k ai tiếp
Phải tự dọn bàn
Đợi 10p k ai đem menu
Món thì k có trong menu
Gọi xong đợi 30p đem cho dĩa rau muống
Đợi lâu quá mình về bảo tính tiền thì nhân viên quát nạt nói đủ kiểu
Chi phí đắt đỏ quá mắc so vs chất lượng",91879,khanhchinguyentran0810,10.213385,103.96493,Ốc 343 - 30 Tháng 4,1.0,Khánh Chi,0
51938,"343 Đường 30 Tháng 4, Khu Phố 1, Thị Trấn Dương Đông,Phú Quốc, Phú Quốc","Sau 3 tối ăn ở Ra Khơi, 343 và Cát Biển thì 343 là quán cần khắc phục nhiều nhất vì những lý do sau: 
- Đồ làm ko vệ sinh (sò quạt rất nhiều cát tôi phải súc miệng rất nhiều lần sau khi ăn mới hết) 
- Chỗ rửa tay ko có xà phòng rửa (chỉ có xà phòng rửa chén) 
- Đồ ra rất chậm (so với ra khơi và đặc biệt là cát biển thì chậm hơn nhiều) 
- Giá cả mắc hơn 2 quán còn lại (ví dụ, lẩu cá kèo 200k trong khi Ra khơi là 170k, ghẹ 650k/cân trong khi Ra Khơi và Cát Biển đều là 600k/kg) 

Đây là nhận xét của 1 khách du lịch lần đầu tiên đến Phú Quốc và rất mê hải sản, mong chủ quán xem xét để khách ngày một tới đông hơn.",91879,baodoan15122810,10.213385,103.96493,Ốc 343 - 30 Tháng 4,2.4,Daniel Doan,0
51939,"343 Đường 30 Tháng 4, Khu Phố 1, Thị Trấn Dương Đông,Phú Quốc, Phú Quốc","Đồ ăn bình thường, giá cắt cổ. Bị ông tài xế lừa tới đây ăn bảo quán rẻ mà ngon... Hazz nhìn menu thất vọng toàn tập.",91879,hoangnghiacp08,10.213385,103.96493,Ốc 343 - 30 Tháng 4,1.6,Nghĩa Nguyễn Hoàng,0
51940,"343 Đường 30 Tháng 4, Khu Phố 1, Thị Trấn Dương Đông,Phú Quốc, Phú Quốc","Mình gọi 1 con sò lông, 1 con nhum biển (tưởng không có nhân bên trong), 1 đĩa cồi sò hết 180k. Ăn xong tưởng chưa ăn vì đói. Túm lại không nên đến đây ăn",91879,dhquyen,10.213385,103.96493,Ốc 343 - 30 Tháng 4,2.4,little quyen,0
51968,"343 Đường 30 Tháng 4, Khu Phố 1, Thị Trấn Dương Đông,Phú Quốc, Phú Quốc","Đồ ăn quá đắt so với nơi khác. Tôm mũ ni 900k/cân, trong khi ngoài chợ đêm có 600k. Ốc hương 100k/lạng -> 1tr/cân, ngoài chợ chỉ 400k/cân. Too expensive. Ông giữ xe máy ở chợ đêm bảo mình vào đây ăn cho rẻ, ai dè bị chém đẹp",91879,sieunhanxanh,10.213385,103.96493,Ốc 343 - 30 Tháng 4,3.0,Nắng Nắng,0
52012,"Tổ 1, Ấp Gành Dầu, Xã Gành Dầu,Phú Quốc, Phú Quốc","Bảo cân cho nửa cân tôm sú loại to 800k/kg, nhìn bể thấy to thế, ra đĩa nhìn bé tẹo như ngón tay út, tại mình lúc cân ko xem, thắc mắc hỏi lại thì nói là xúc ngang bể lúc hết mẻ, được con nào dùng con ấy, nên có đúng 1 con to, còn lại toàn con bé bằng ngón tay út. làm ăn lởm khởm vãi. chủ quán thì nói đến câu thứ 2 thì như muốn chửi khách rồi",98425,foodee_380fce0e,10.372939,103.838363,Biên Hải Quán - Hải Sản Bờ Biển,3.2,foodee_380fce0e,0
52013,"Tổ 1, Ấp Gành Dầu, Xã Gành Dầu,Phú Quốc, Phú Quốc","Mình ở Vinoasis đc mấy anh phục vụ giới thiệu, ra đến nơi thì ko còn lựa chọn nào khác. Quán thì bèo nhèo, lựa tôm thì bắt lên 1 loại, lúc đem ra loại khác, ko tươi và nhỏ xí, sò điệp thì ko tươi, cá bớp kho tộ dở chưa từng thấy 🤮🤮🤮🤬🤬👎🏾👎🏾👎🏻",98425,heonho_un_in,10.372939,103.838363,Biên Hải Quán - Hải Sản Bờ Biển,1.8,Heonho_un_in,0
52015,"Tổ 1, Ấp Gành Dầu, Xã Gành Dầu,Phú Quốc, Phú Quốc","Thái độ nhân viên cực kì tồi tệ, xem khách như rác rưởi, mày ăn thì ăn ko ăn thì biến, từ lúc vào quán tới lúc bước ra nhân viên ko mở miệng 1 câu. Chờ cực kì lâu, chỉ ưu tiên phục vụ khách đoàn, khách du lịch tàu. Đồ ăn chất lượng trung bình, không đáng để bước vào lần 2. Chưa bao giờ viết review về 1 quán nào như vậy.",98425,foodee_6e918d97,10.372939,103.838363,Biên Hải Quán - Hải Sản Bờ Biển,2.6,foodee_6e918d97,0
52017,"Tổ 1, Ấp Gành Dầu, Xã Gành Dầu,Phú Quốc, Phú Quốc","Món ăn chỉ tạm được thậm chí là tệ. Chờ món lâu. Nhân viên trả lời như chửi vào mặt khách, tay vừa hất đĩa thức ăn như hất rác - kệ mm ăn đc thì ăn ko ăn đc thì b...
Chưa từng review xấu bất cứ 1 địa điểm nào, nhưng ở đây thì ko thể nào chấp nhận đc. QUÁ TỒI TỆ

Food was just ok! Really bad service in this restaurant.",98425,Leann,10.372939,103.838363,Biên Hải Quán - Hải Sản Bờ Biển,2.6,Leann N,0
